spec_ind,signif_curv,var,hr45,class,source_name_1,pro_agn_GB,pro_psr_GB,pro_agn_NN,pro_psr_NN,pro_agn_rf,pro_psr_rf
1.7126698,0.5860566136705879,3.890168179011092,0.14415738272288117,AGN,3FGL J1619.1+7538,0.9831144865736356,0.016885513426364337,0.980633232742802,0.01936676725719804,0.9999740600585938,2.5939941406261102E-5
2.540924,0.298360924997279,3.6753641322248405,-0.7194516805825364,AGN,3FGL J1625.6-2058,0.9776559466506018,0.02234405334939818,0.9825378470132291,0.017462152986770854,0.9997924802808017,2.075197191983236E-4
2.1165962,0.11050308992678565,3.6064033046878854,-0.30937400153115635,AGN,3FGL J1628.1-3344,0.9844502707110894,0.015549729288910581,0.9884497647630178,0.0115502352369822,1.0,0.0
2.1223505,0.7056731026197325,4.028617726429366,-0.36536851750321797,AGN,3FGL J1628.1+0254,0.9831144865736356,0.016885513426364337,0.9714880842299436,0.028511915770056337,0.9968749402083631,0.0031250597916369235
2.7532167,0.4757298282304188,3.746084494644622,-0.8178986678977966,AGN,3FGL J1644.4+2632,0.9724392367454642,0.027560763254535776,0.9851421468757305,0.01485785312426951,0.9984122730653318,0.0015877269346682326
1.8505279,-1.2311372393538431,3.7367153535938042,-0.34208007827853365,AGN,3FGL J1646.9-1332,0.9844478955304732,0.015552104469526876,0.9915370002669501,0.008462999733049831,1.0,0.0
2.4801893,-0.31816299838539164,3.935766484807233,-0.9970377876340754,AGN,3FGL J1648.0+4230,0.9753726098707027,0.024627390129297322,0.9891357297727223,0.010864270227277692,0.9746629304349432,0.025337069565056755
2.165772,-0.3432617331785148,4.33970364443129,-0.3455992768311987,AGN,3FGL J1650.0+0356,0.9871747512025046,0.012825248797495397,0.9913181215754174,0.00868187842458261,1.0,0.0
2.583273,-0.7397824980799402,3.850183239372902,-0.5631072292368456,AGN,3FGL J1704.1+1234,0.9790069809279351,0.020993019072064738,0.9914576730593028,0.008542326940697266,1.0,0.0
2.1847432,-1.0174791295990155,3.7296295260478245,-0.6867092657008667,AGN,3FGL J1704.4-0528,0.9821481503915275,0.017851849608472498,0.9916881470446526,0.008311852955347449,0.9991056769618566,8.9432303814343E-4
2.8066092,0.5664811955710058,3.827209284549625,-0.9998406702825234,AGN,3FGL J1705.5+0948,0.9753726098707027,0.024627390129297322,0.9510190181593501,0.048980981840649904,0.9999999761581421,2.384185791163077E-8
2.1041749,0.31296765554185446,4.092017941070286,-0.5528022239876162,AGN,3FGL J1715.4-4028,0.9851786297382894,0.014821370261710466,0.9860688763172152,0.013931123682784829,1.0,0.0
2.9134417,0.02498105879064422,3.9186017181654993,-0.9996805542950638,AGN,3FGL J1728.0-6446,0.9753726098707027,0.024627390129297322,0.9820469214959109,0.01795307850408912,0.987481641722465,0.012518358277534959
2.901923,0.45026713976240246,3.671585725896735,-0.9998719785504135,AGN,3FGL J1731.9+5428,0.9620621189200236,0.03793788107997628,0.9534413134401842,0.04655868655981566,0.9962829410025446,0.0037170589974554586
2.230005,0.4728496380180336,3.9596241582417484,-0.4634018306889289,AGN,3FGL J1733.5-3941,0.9806214468454644,0.019378553154535683,0.9859103174507837,0.014089682549216363,0.9927713906862469,0.007228609313753137
2.5818665,-2.4183805302334966,4.036623372406396,-0.08625908364565732,AGN,3FGL J1733.8-6056,0.9814413763121668,0.018558623687833287,0.9921107063177244,0.007889293682275714,0.9999999821186061,1.788139396553686E-8
2.5581224,-3.8708125903529225,4.166952624358695,-0.04717670524832458,AGN,3FGL J1745.4+4721,0.9839542240777153,0.01604577592228478,0.9921149053759537,0.007885094624046327,1.0,0.0
2.2776077,-1.2649270721363084,3.7297879248950117,-0.13863312333229885,AGN,3FGL J1748.0+2701,0.9773819504534706,0.02261804954652919,0.9918556921113479,0.008144307888652067,0.9434919175281617,0.05650808247183824
2.7548573,-0.8488562440364771,4.487467822077655,-0.6035075261097425,AGN,3FGL J1801.5-7825,0.9839542240777153,0.01604577592228478,0.9918152927437768,0.008184707256223236,1.0,0.0
2.5622666,-2.1915098376113384,4.207039490199726,0.03307207611788921,AGN,3FGL J1806.8+5346,0.9839542240777153,0.01604577592228478,0.9921189633152322,0.007881036684767816,0.9999996185302734,3.814697265625E-7
2.4414024,0.06681043837802911,3.6375857649894656,-0.520155106837117,AGN,3FGL J1809.0+3517,0.9708923462186589,0.029107653781340934,0.9884507350149272,0.011549264985072843,0.9474912489073155,0.05250875109268442
1.780261,0.9109114896584103,3.722495790119495,-0.5721768898924362,AGN,3FGL J1810.7+5335,0.9672489001004698,0.03275109989953007,0.919601410783365,0.08039858921663505,1.0,0.0
2.1812253,0.9356069663907388,3.913479004946223,-0.9182420674388485,AGN,3FGL J1814.0-1757c,0.8525430508526584,0.14745694914734175,0.8830490578985153,0.11695094210148466,0.936955068672287,0.06304493132771297
2.6200266,1.0495047441388592,4.038603619765341,-0.9997499855472229,AGN,3FGL J1829.2+2731,0.6301065931807119,0.36989340681928806,0.8589958318449264,0.14100416815507352,0.6540892750686245,0.34591072493137554
1.9216511,0.3019767647674895,3.91519417196031,-0.6731791965549628,AGN,3FGL J1838.9-0646,0.9844502707110894,0.015549729288910581,0.974881031728634,0.02511896827136593,1.0,0.0
2.5529265,-0.03049143480812687,3.6996480144824506,-0.9867515364472588,AGN,3FGL J1839.9+7646,0.9677698971117425,0.03223010288825749,0.9848876391147081,0.01511236088529198,0.9999072495250513,9.275047494871295E-5
2.7322369,-0.7804163362261889,3.9630217194311554,-0.8787372901896983,AGN,3FGL J1840.5+6116,0.978352949467735,0.021647050532265004,0.9912832679929235,0.00871673200707643,0.9999999761581421,2.3841857915707388E-8
2.6442003,-0.41841327498483855,3.610745411280233,-0.2782794354941009,AGN,3FGL J1857.9+7319,0.9790069809279351,0.020993019072064738,0.9911744718161921,0.008825528183807885,0.9999999999999999,8.886392589765811E-17
2.3222234,-1.5815084465491591,3.9692499558083014,-0.6259736807926937,AGN,3FGL J1911.7+0307,0.9773819504534706,0.02261804954652919,0.992023976387431,0.007976023612569043,1.0,6.776263578034403E-22
1.6248366,0.4587370237330445,3.7756818863594668,-0.10162973615261252,AGN,3FGL J1922.2+2313,0.9831144865736356,0.016885513426364337,0.988132973736261,0.011867026263739016,1.0,0.0
2.2185771,0.4289021034727599,3.9284148618685815,-0.5837977158453239,AGN,3FGL J1923.2-7452,0.9806214468454644,0.019378553154535683,0.984587880495315,0.01541211950468495,0.9950598063589053,0.004940193641094601
2.383179,0.024512889124003685,3.5886330059590814,-0.46851819090873165,AGN,3FGL J1925.4+1605,0.9759289064918548,0.024071093508145215,0.9877282884735219,0.012271711526478189,0.9999938487987088,6.151201291157211E-6
2.1403484,-0.1447232397830773,3.5744531346268813,-0.6341944761847423,AGN,3FGL J1934.2+6002,0.9844502707110894,0.015549729288910581,0.9876413487395359,0.012358651260464145,1.0,0.0
2.184457,-0.15268108021794655,4.012760792722524,-0.7009736482055426,AGN,3FGL J1944.1+3919,0.9821508704304465,0.01784912956955348,0.9891168601207427,0.010883139879257302,0.9985842778788053,0.0014157221211946536
2.5431397,1.0140952890401105,3.624147314233466,-0.9999510661318541,AGN,3FGL J1945.3+7329,0.7591719938125114,0.2408280061874885,0.8379762099456609,0.16202379005433903,0.7259090144067775,0.27409098559322254
2.104774,0.7639886090787231,3.6073907264572536,-0.4292692918337492,AGN,3FGL J1951.8-1102,0.9831144865736356,0.016885513426364337,0.9562917555141357,0.04370824448586425,1.0,0.0
2.3555236,-0.2530319166056908,3.9649377565439465,-0.4541015807654339,AGN,3FGL J1953.4+7653,0.9759289064918548,0.024071093508145215,0.9905247179913332,0.009475282008666692,0.999804687499909,1.9531250009094948E-4
2.3787937,-0.2614963961741477,3.70480432753338,-0.7526301219606749,AGN,3FGL J1957.9-0712,0.9759289064918548,0.024071093508145215,0.9893792890070661,0.010620710992933928,0.9999997419144717,2.580855282372829E-7
1.6788126,-2.7322408906770157,3.8560537430907362,-0.4268182533526548,AGN,3FGL J1958.1+2436,0.9844478955304732,0.015552104469526876,0.9920151900427095,0.00798480995729049,0.9999999999996362,3.637978862255147E-13
2.6373606,0.4128421639305429,4.1966013914241564,-0.8802578437693045,AGN,3FGL J1958.6+3844,0.982056437954185,0.01794356204581505,0.980378324117216,0.019621675882784004,0.9999999999969958,3.0041746867937045E-12
1.7703412,0.20924923074837048,3.4974853862702484,-0.031631867298362995,AGN,3FGL J2015.3-1431,0.9844502707110894,0.015549729288910581,0.9866690151384506,0.013330984861549386,1.0,0.0
1.9494183,1.1050800607968907,3.655284226205994,-0.9022061770594291,AGN,3FGL J2022.2-7220,0.4107446197922975,0.5892553802077025,0.8840362103488655,0.11596378965113457,0.34530120729228886,0.654698792707711
1.9138244,0.85648526945503,3.9475304869079975,-0.8953361684690835,AGN,3FGL J2024.6+0309,0.8784861346851762,0.12151386531482378,0.9236666360734436,0.0763333639265564,0.8987024265023723,0.10129757349762769
1.8650038,-0.37279570221242014,3.6761229345937485,-0.3805177523611025,AGN,3FGL J2030.5-1439,0.9844478955304732,0.015552104469526876,0.9902251796084887,0.009774820391511386,1.0,0.0
1.948012,0.6915566663625694,3.739207672965863,-0.7992758145761564,AGN,3FGL J2034.6-4202,0.9795533765277873,0.020446623472212676,0.9673496927540217,0.03265030724597825,0.9999966587871248,3.3412128751857133E-6
2.0974948,-1.3602256031691202,3.618419086738563,-0.9248484365478333,AGN,3FGL J2039.7+1237,0.9425113879999072,0.05748861200009282,0.9918711714297941,0.008128828570205898,0.8474496565293195,0.1525503434706805
2.5529985,-0.6779782723773324,3.88019657506025,-0.9994173750491646,AGN,3FGL J2042.3-5416,0.9768683048061544,0.023131695193845454,0.990279469525444,0.009720530474555993,0.9998046875,1.953125E-4
1.6896613,0.8565799199062922,3.728957251788399,-0.623326736823027,AGN,3FGL J2043.6+0001,0.9672489001004698,0.03275109989953007,0.9611618433657275,0.03883815663427245,0.9999997854232788,2.145767211917532E-7
2.2908466,0.7770499976464283,4.069326145313266,-0.9999977419858895,AGN,3FGL J2044.0+1035,0.964155973611714,0.035844026388285946,0.9528049352292046,0.04719506477079537,0.9260341425429386,0.07396585745706136
2.0109036,0.3475358089771926,3.736108877150794,-0.7616750560521431,AGN,3FGL J2046.7-4259,0.9844502707110894,0.015549729288910581,0.980252048229219,0.019747951770781105,0.9999999940395355,5.9604644775390736E-9
2.5207422,0.828796241840573,3.790424700880603,-0.44992716310393466,AGN,3FGL J2047.9-3119,0.9367706893125027,0.06322931068749732,0.9691702534854323,0.030829746514567692,0.9640981819518909,0.03590181804810906
1.5435793,1.2406340525337842,3.8280584004929934,-0.40172896866829805,AGN,3FGL J2053.9+2922,0.9382861955713786,0.06171380442862143,0.9000259552294194,0.09997404477058053,0.9618589254849208,0.038141074515079205
2.3455164,-1.5785203250215247,3.9141256732719105,-0.8304936947798128,AGN,3FGL J2054.8-4908,0.9747758989977204,0.025224101002279536,0.9919874382328724,0.008012561767127639,0.9952861756086342,0.004713824391365762
2.0710716,0.7870825976290581,3.817398804286649,-0.5834133506093995,AGN,3FGL J2102.8+4704,0.9831144865736356,0.016885513426364337,0.9555945526529334,0.04440544734706661,1.0,0.0
2.7324688,-2.92204764957089,4.621523833168643,-0.6979686621132788,AGN,3FGL J2109.4+1437,0.9839542240777153,0.01604577592228478,0.9922021285033353,0.007797871496664737,1.0,0.0
2.0631783,-0.5359983824413803,3.96272809685825,-0.41674249326585744,AGN,3FGL J2110.0+0442,0.9844478955304732,0.015552104469526876,0.9913318336064272,0.008668166393572777,1.0,0.0
2.4833553,-0.3234336101589305,3.981104193015116,-0.7863729244538477,AGN,3FGL J2118.3+5751,0.9781812012709308,0.02181879872906909,0.9903533302025419,0.009646669797458101,0.9999999999998181,1.8189911450737235E-13
2.5725129,0.6538658215677423,4.19542503153515,-0.9988123347064427,AGN,3FGL J2120.4-1256,0.9811752224623764,0.018824777537623433,0.9613247892725576,0.03867521072744249,0.9999999880325049,1.19674950838089E-8
2.1337929,-1.6215005746892228,3.8307193230600847,-0.29550168388357384,AGN,3FGL J2134.5-2131,0.9844478955304732,0.015552104469526876,0.9919916706924825,0.008008329307517565,1.0,0.0
2.417561,0.5914415332818042,3.930230184202332,-0.9992496617159171,AGN,3FGL J2138.2-4939,0.9315798870068233,0.06842011299317674,0.9539451973697928,0.046054802630207274,0.754621534550928,0.24537846544907208
2.6892817,1.0403718661384154,3.7713751507485394,-0.6013868372836191,AGN,3FGL J2139.5+3919,0.9203925196361431,0.0796074803638569,0.9415673117214164,0.05843268827858365,0.962982570700453,0.03701742929954699
2.0091686,-0.5754859300968553,3.6278613955364083,-0.720516219415316,AGN,3FGL J2142.7+1957,0.9844478955304732,0.015552104469526876,0.9911398719869273,0.008860128013072668,1.0,0.0
1.5526955,0.39017345106953877,3.643436826935231,-0.10520227424808215,AGN,3FGL J2145.5+1007,0.9831144865736356,0.016885513426364337,0.985360776268611,0.014639223731389057,1.0,0.0
2.6587038,-0.12222442654732713,4.09008394868489,-0.7824401635003122,AGN,3FGL J2150.5-1754,0.9794725286218793,0.020527471378120617,0.9899028784888754,0.010097121511124626,0.9968734739344655,0.0031265260655345744
1.8487629,0.7260253220633719,3.519704007315994,-0.26578326946475545,AGN,3FGL J2151.6+4154,0.9831144865736356,0.016885513426364337,0.9605449924955718,0.03945500750442813,1.0,6.776263590656178E-22
1.2660482,0.7444239648112043,3.8204917564621215,0.0897156754313772,AGN,3FGL J2209.8-0450,0.9643049712836045,0.03569502871639557,0.9724314119125099,0.02756858808749006,1.0,0.0
1.808709,0.22471623400024526,3.7275020797947107,-0.4828738555429591,AGN,3FGL J2223.3+0103,0.9844502707110894,0.015549729288910581,0.9875342339942192,0.012465766005780712,0.99375,0.00625
1.5956316,-0.19977453380165763,3.535379087787009,0.16138268603204653,AGN,3FGL J2224.4+0351,0.9844502707110894,0.015549729288910581,0.9889426532520507,0.011057346747949287,1.0,0.0
2.5065176,0.6097353537730353,3.9045021142950183,-0.4174764584722308,AGN,3FGL J2228.5-1636,0.9736208008390683,0.026379199160931524,0.9809140358413615,0.019085964158638447,0.8962381696739237,0.10376183032607626
2.107771,0.2185347068883771,3.879527292683879,-0.5054167572462976,AGN,3FGL J2247.2-0004,0.9844502707110894,0.015549729288910581,0.9869056326762455,0.013094367323754474,1.0,0.0
2.174028,-2.113400143258694,3.6927868104449173,0.1898142441607048,AGN,3FGL J2249.3-5943,0.9844478955304732,0.015552104469526876,0.9919836888629546,0.008016311137045366,1.0,0.0
2.7852352,-0.36924446759894125,4.466542170474801,0.5381730387986011,AGN,3FGL J2250.3+1747,0.9839542240777153,0.01604577592228478,0.9917735473198862,0.008226452680113794,1.0,0.0
2.4423332,0.952285555127376,3.8309711153679884,-0.9923211691224909,AGN,3FGL J2253.1-1237,0.8995893638716121,0.10041063612838783,0.8571287286964567,0.1428712713035433,0.8857353810034976,0.1142646189965025
1.9558733,-0.07269424885466284,3.5245239568045346,0.7709853780392774,AGN,3FGL J2258.2-3645,0.9844502707110894,0.015549729288910581,0.9901270790255847,0.009872920974415205,1.0,0.0
2.1121497,0.7327718025156982,3.769009727184281,-0.7523396152980577,AGN,3FGL J2259.9-1553,0.9831144865736356,0.016885513426364337,0.9508096856920043,0.04919031430799582,0.9998532597221345,1.4674027786555285E-4
1.5139174,-2.4962210569704046,3.5903905525223716,0.7918359301817173,AGN,3FGL J2300.0+4053,0.9844478955304732,0.015552104469526876,0.9916384572584052,0.00836154274159486,1.0,0.0
2.1846757,-0.6890957188259517,3.9093130367778275,-0.5787843137956016,AGN,3FGL J2300.1-3547,0.9821481503915275,0.017851849608472498,0.9910987485973115,0.008901251402688482,0.9992033332118566,7.966667881434298E-4
2.793174,-0.940200301123001,4.071988960859102,-0.3224093971829115,AGN,3FGL J2313.1+3935,0.9814413763121668,0.018558623687833287,0.9918673870542888,0.008132612945711215,1.0,0.0
1.5327803,-4.1362553124705295E-4,3.6604005011252667,-0.5654646046420642,AGN,3FGL J2321.6-1619,0.9844502707110894,0.015549729288910581,0.987712363226955,0.012287636773044959,1.0,0.0
2.0607789,-0.7191279775036226,3.638294750721742,-0.5839371702110295,AGN,3FGL J2329.8+6102,0.9844478955304732,0.015552104469526876,0.9913730291717336,0.008626970828266394,1.0,0.0
2.1659245,0.914721901903706,4.036890045724557,-0.9986283215289068,AGN,3FGL J2331.9-1609,0.8525430508526584,0.14745694914734175,0.9014820128565519,0.0985179871434481,0.8780393947478886,0.12196060525211128
2.1409557,-0.12051431219864735,3.283005337373144,0.2458475502870086,AGN,3FGL J2337.2-8425,0.9844502707110894,0.015549729288910581,0.9900913729345693,0.009908627065430602,0.9999999999985448,1.4551915228366853E-12
2.5788372,0.5668396897562941,3.9820835147869063,-0.9431293347970215,AGN,3FGL J2338.7+0251,0.9753726098707027,0.024627390129297322,0.9575799501906547,0.04242004980934539,0.9816244123919069,0.01837558760809311
1.9188373,0.06594521877435874,3.713592798196726,-0.4415637347893105,AGN,3FGL J2340.7+3847,0.9844502707110894,0.015549729288910581,0.9904522920099039,0.009547707990096195,1.0,0.0
1.6905777,-0.4311069685917945,3.5756668020748132,-0.446319418879295,AGN,3FGL J2351.9-7601,0.9844478955304732,0.015552104469526876,0.9889202470957479,0.011079752904252171,1.0,0.0
2.154808,0.13656640730451897,3.7012454293039894,-0.7985304297497653,AGN,3FGL J2354.0+2722,0.9811654769322671,0.018834523067732832,0.9860069985319693,0.013993001468030807,0.9998045921325683,1.9540786743164063E-4
2.0776443,-0.3837281763151341,3.9572046476589615,-0.38774144897382146,AGN,3FGL J2358.5+3827,0.9844478955304732,0.015552104469526876,0.9904095857309785,0.009590414269021515,1.0,0.0
1.8166555,0.6478934010049077,3.887784553191347,-0.5902044633803685,AGN,3FGL J2358.6-1809,0.9831144865736356,0.016885513426364337,0.9754899557557647,0.024510044244235307,1.0,0.0
2.802667,2.216706673965101,3.732227790742912,-0.9999803842891143,AGN,3FGL J0223.6+6204,0.5576673269532233,0.4423326730467767,0.1693570995888653,0.8306429004111346,0.698851843631999,0.30114815636800085
2.7587955,2.351031293252769,3.758177878914719,-0.8570079800270578,AGN,3FGL J0634.1+0424,0.12918564935494048,0.8708143506450594,0.13988653270551876,0.8601134672944812,0.5554421965786032,0.44455780342139684
2.743385,1.439590785402479,3.713511406327919,-0.8440255511628894,AGN,3FGL J0704.1-1043,0.3403954563075756,0.6596045436924245,0.6624428142850896,0.33755718571491033,0.41733552415165265,0.5826644758483475
2.3481908,1.6614504980696656,3.8699230696887414,-0.2418606405133271,AGN,3FGL J0915.8-5110,0.7864622048350067,0.21353779516499335,0.7361402478261274,0.26385975217387264,0.7430024957549148,0.25699750424508516
2.4994967,1.6034205644543515,4.211767533062928,-0.9641783157555847,AGN,3FGL J1503.5-5801,0.5053644310413883,0.4946355689586117,0.5453186578689796,0.45468134213102046,0.4360603486682795,0.5639396513317205
2.5917633,1.8549550577851888,3.9242959833816515,-0.9010441821955665,AGN,3FGL J1857.9+0210,0.10767748272447164,0.8923225172755282,0.3434995017859401,0.6565004982140599,0.18069544202605545,0.8193045579739445
2.5399656,2.175794473084238,3.890889783683675,-0.3849501637082114,AGN,3FGL J2023.5+4126,0.8103659339276537,0.18963406607234623,0.2667624611856497,0.7332375388143503,0.7615840059980168,0.23841599400198316
2.4568858,1.891449965664901,3.6329543441479006,-0.9077888698603714,AGN,3FGL J2353.3+6639,0.10767748272447164,0.8923225172755282,0.19376327021330766,0.8062367297866924,0.1697070477298952,0.8302929522701048
